cluster;instance;feature_1;feature_2;feature_3;feature_4;feature_5;feature_6;feature_7;feature_8;feature_9;feature_10;feature_11;feature_12;feature_13;feature_14;feature_15;feature_16;feature_17;feature_18;feature_19;feature_20;feature_21;feature_22;feature_23;feature_24;feature_25;feature_26;feature_27;feature_28;feature_29;feature_30;feature_31;feature_32;feature_33;feature_34;feature_35;feature_36;feature_37
Cluster_3;instance_14;101737,9067;1.5689530570259314;0.0;0.9134020805358887;0.03031975030899048;101705.17659574468,8971.336032388663;0;1939036871.2921615;1939036871.2921615;0.4805061467040842;-2.0;49716.78728928925;1.1524537902044309e-05;0.9740415811538696;101641,8843;64838.66314612136;124621.50474314755;1.0;0.8944271909999159;0.25,-0.0,-0.0,1.25;0.0;0.1875,0.015625,0.0,0.0,0.0,0.0,0.0;0.0;0.9134020805358887;0.9740415811538696;0.9437218308448792;31155.37618578689;1.0;2.0;0.044952129072645196;1.1524537902044309e-05;124621.50474314755;380728999.36819947;4.16227766016838;0.03125,nan,0.0,0.15625,0.0,0.0048828125,nan,0.0,0.0;0.0;0.9437218308448792
Cluster_3;instance_15;101609,16757;3.1379061140518627;0.0;0.9007613658905029;0.0;101577.1650455927,16725.133603238864;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.9007613658905029;101513,16661;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9007613658905029;0.9007613658905029;0.9007613658905029;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.9007613658905029
Cluster_3;instance_16;101481,14707;1.5689530570259314;0.0;0.9122011065483093;0.031010806560516357;101449.15349544073,14610.461538461539;0;1939036871.2921615;1939036871.2921615;0.4805061467040842;-2.0;49716.78728928925;1.1524537902044309e-05;0.974222719669342;101385,14482;64838.66314612136;124621.50474314755;1.0;0.8944271909999159;0.25,-0.0,-0.0,1.25;0.0;0.1875,0.015625,0.0,0.0,0.0,0.0,0.0;0.0;0.9122011065483093;0.974222719669342;0.9432119131088257;31155.37618578689;1.0;2.0;0.04597669060426963;1.1524537902044309e-05;124621.50474314755;380728999.36819947;4.16227766016838;0.03125,nan,0.0,0.15625,0.0,0.0048828125,0.0,0.0,0.0;0.0;0.9432119131088257
Cluster_3;instance_17;101353,16629;1.5689530570259314;0.0;0.943638026714325;0.01616770029067993;101321.14194528875,16532.890688259107;0;1939036871.2921615;1939036871.2921615;0.4805061467040842;-2.0;49716.78728928925;1.1524537902044309e-05;0.9759734272956848;101257,16533;64838.66314612136;124621.50474314755;1.0;0.8944271909999159;0.25,-0.0,-0.0,1.25;0.0;0.1875,0.015625,0.0,0.0,0.0,0.0,0.0;0.0;0.943638026714325;0.9759734272956848;0.9598057270050049;31155.37618578689;1.0;2.0;0.023970268319095732;1.1524537902044309e-05;124621.50474314755;380728999.36819947;4.16227766016838;0.03125,0.0,0.0,0.15625,0.0,0.0048828125,0.0,0.0,0.0;0.0;0.9598057270050049
Cluster_3;instance_18;101353,13553;1.5689530570259314;0.0;0.952567994594574;0.0009557902812957764;101257.13617021276,13521.085020242914;0;1939036871.2921615;1939036871.2921615;0.4805061467040842;-2.0;49716.78728928925;1.1524537902044309e-05;0.9544795751571655;101257,13457;64838.66314612136;124621.50474314755;1.0;0.8944271909999159;1.25,-0.0,-0.0,0.25;0.0;0.1875,0.015625,0.0,0.0,0.0,0.0,0.0;0.0;0.952567994594574;0.9544795751571655;0.9535237848758698;31155.37618578689;1.0;2.0;0.0014170567914752114;1.1524537902044309e-05;124621.50474314755;380728999.36819947;4.16227766016838;0.15625,0.0,0.0,0.03125,0.0,0.0048828125,0.0,0.0,0.0;0.0;0.9535237848758698
Cluster_3;instance_19;101097,16757;3.1379061140518627;0.0;0.9210130572319031;0.0;101065.1188449848,16725.133603238864;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.9210130572319031;101001,16661;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9210130572319031;0.9210130572319031;0.9210130572319031;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.9210130572319031
Cluster_3;instance_20;101097,13040;3.1379061140518627;0.0;0.9047275185585022;0.0;101065.1188449848,13008.437246963562;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.9047275185585022;101001,12944;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9047275185585022;0.9047275185585022;0.9047275185585022;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.9047275185585022
Cluster_3;instance_21;101097,16116;1.5689530570259314;0.0;0.9308168292045593;0.019246071577072144;101001.11306990881,16084.323886639675;0;1939036871.2921615;1939036871.2921615;0.4805061467040842;-2.0;49716.78728928925;1.1524537902044309e-05;0.9693089723587036;101001,16020;64838.66314612136;124621.50474314755;1.0;0.8944271909999159;1.25,-0.0,-0.0,0.25;0.0;0.1875,0.015625,0.0,0.0,0.0,0.0,0.0;0.0;0.9308168292045593;0.9693089723587036;0.9500629007816315;31155.37618578689;1.0;2.0;0.02853426841768477;1.1524537902044309e-05;124621.50474314755;380728999.36819947;4.16227766016838;0.15625,0.0,0.0,0.03125,0.0,0.0048828125,0.0,0.0,0.0;0.0;0.9500629007816315
Cluster_3;instance_22;100841,15732;3.1379061140518627;0.0;0.9185582399368286;0.0;100809.09574468085,15699.838056680162;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.9185582399368286;100745,15636;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9185582399368286;0.9185582399368286;0.9185582399368286;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.9185582399368286
Cluster_3;instance_23;100841,14194;3.1379061140518627;0.0;0.9518505930900574;0.0;100809.09574468085,14161.894736842105;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.9518505930900574;100745,14098;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9518505930900574;0.9518505930900574;0.9518505930900574;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.9518505930900574
Cluster_3;instance_24;100713,17013;3.1379061140518627;0.0;0.9307971000671387;0.0;100681.08419452887,16981.457489878543;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.9307971000671387;100617,16917;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9307971000671387;0.9307971000671387;0.9307971000671387;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.9307971000671387
Cluster_3;instance_25;100457,16116;3.1379061140518627;0.0;0.9261685013771057;0.0;100425.06109422492,16084.323886639675;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.9261685013771057;100361,16020;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9261685013771057;0.9261685013771057;0.9261685013771057;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.9261685013771057
Cluster_3;instance_26;100969,15476;0.4806093523309822;0.07658812612072141;0.9451903700828552;0.02489631354420443;100626.2221016066,15187.190283400809;0;22056544410.948338;13573258099.04513;0.5844350901642894;0.0432236110412898;131538.2551525564;8.067176531431016e-05;0.9989803433418274;100489,15251;213849.28803538348;595731.9284725405;0.4666666666666667;0.8293183750425621;4.658163265306123,-2.2857142857142856,-2.2857142857142856,12.25;0.38461538461538464;0.30193148688046645,0.025042711795255378,0.006775267945688227,0.0007160822079671839,-1.4408820094973397e-06,-0.00011331148087778202,-6.416050927360642e-07;0.0;0.9016649127006531;0.9667100310325623;0.9554770972047534;124981.02793452844;0.6153846153846154;8.023079367698015;0.01713705972561123;8.067176531431016e-05;550105.936400545;116626763.93061072;13.727922061357855;0.08318148688046648,0.04081632653061224,0.01753171411961968,0.21875,0.013635777648593084,0.019861922766555604,0.0,0.0,0.0;-0.37770496911302887;0.9590786695480347
Cluster_3;instance_27;100329,12784;1.5689530570259314;0.14644660940672627;0.9130704402923584;0.024803847074508667;100233.04376899695,12816.194331983805;0;2423796089.115202;1939036871.2921615;0.3814871396610924;-2.0;49716.78728928925;1.1524537902044309e-05;0.9626781344413757;100105,12816;81668.22140705679;124621.50474314755;0.5;0.9428090415820634;1.25,1.0,1.0,1.25;0.20000000000000004;0.3125,0.0625,0.0,0.0,0.0,0.0,0.0;0.0;0.9130704402923584;0.9626781344413757;0.9378742873668671;31155.37618578689;0.8;2.0;0.03677423870014023;1.1524537902044309e-05;106371.10791434934;380728999.36819947;5.242640687119285;0.15625,-0.125,0.0,0.15625,0.0,0.0244140625,0.0,0.0,0.0;0.0;0.9378742873668671
Cluster_3;instance_28;100201,16116;1.5689530570259314;0.0;0.9035832285881042;0.024618208408355713;100105.03221884498,16084.323886639675;0;1939036871.2921615;1939036871.2921615;0.4805061467040842;-2.0;49716.78728928925;1.1524537902044309e-05;0.9528196454048157;99977,16020;64838.66314612136;124621.50474314755;1.0;0.8944271909999159;1.25,-0.0,-0.0,0.25;0.0;0.1875,0.015625,0.0,0.0,0.0,0.0,0.0;0.0;0.9035832285881042;0.9528196454048157;0.92820143699646;31155.37618578689;1.0;2.0;0.036499010401861445;1.1524537902044309e-05;124621.50474314755;380728999.36819947;4.16227766016838;0.15625,0.0,0.0,0.03125,0.0,0.0048828125,0.0,0.0,0.0;0.0;0.92820143699646
Cluster_3;instance_29;100201,14578;0.753097467372447;0.02248737341529172;0.9111600518226624;0.03412782649141299;100062.36170212766,14653.182186234817;0;7271388267.345606;5817110613.876484;0.34669454250798987;-1.7749593945705882;86112.00157414353;3.4573613706132926e-05;0.9836173057556152;99977,14867;156639.65333582094;311553.76185786887;0.6;0.9481394093125799;0.8055555555555548,0.5555555555555556,0.5555555555555556,7.472222222222221;0.2000000000000001;0.3449074074074074,0.07930384087791494,0.006747574048671436,0.001984580602550419,7.190235442736195e-06,0.0005549475388613208,-1.020874795550623e-06;0.0;0.9019454121589661;0.9822323322296143;0.9476932088534037;54306.11295187257;0.8;3.4861471502081924;0.04347396444098382;3.4573613706132926e-05;318559.78763970564;182749919.69673574;10.055385138137417;0.033564814814814804,-0.02314814814814815,-0.006300127939257146,0.31134259259259256,-0.012600255878514294,0.007020801183127573,0.0,0.0,0.0;-0.16213501521690615;0.9536020755767822
Cluster_3;instance_30;99817,17013;1.5689530570259314;0.0;0.9324702024459839;0.021141082048416138;99785.00334346504,16917.37651821862;0;1939036871.2921615;1939036871.2921615;0.4805061467040842;-2.0;49716.78728928925;1.1524537902044309e-05;0.9747523665428162;99721,16917;64838.66314612136;124621.50474314755;1.0;0.8944271909999159;0.25,-0.0,-0.0,1.25;0.0;0.1875,0.015625,0.0,0.0,0.0,0.0,0.0;0.0;0.9324702024459839;0.9747523665428162;0.9536112844944;31155.37618578689;1.0;2.0;0.03134381514659072;1.1524537902044309e-05;124621.50474314755;380728999.36819947;4.16227766016838;0.03125,0.0,0.0,0.15625,0.0,0.0048828125,0.0,0.0,0.0;0.0;0.9536112844944
Cluster_3;instance_31;99817,13938;3.1379061140518627;0.0;0.9489380717277527;0.0;99785.00334346504,13905.570850202428;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.9489380717277527;99721,13841;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9489380717277527;0.9489380717277527;0.9489380717277527;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.9489380717277527
Cluster_3;instance_32;99817,13553;3.1379061140518627;0.0;0.9016469120979309;0.0;99785.00334346504,13521.085020242914;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.9016469120979309;99721,13457;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9016469120979309;0.9016469120979309;0.9016469120979309;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.9016469120979309
Cluster_3;instance_33;99817,12656;1.1883194751439008;0.1406482403650915;0.922114908695221;0.028022462820072074;99688.99468085106,12591.910931174089;0;4847592178.230404;3878073742.584323;0.5071184321692849;-1.9581047891903542;70310.15486213115;2.3049075804088618e-05;0.9784896969795227;99593,12560;106410.43799545955;202509.94520761477;0.6666666666666666;0.8770580193070292;3.0,0.75,0.75,1.0;0.20000000000000004;0.25,0.0244140625,0.0054931640625,0.0006103515625,3.129243850708008e-07,2.6702880859375e-05,1.0728836059570312e-06;0.0;0.9170737862586975;0.9750283509492874;0.9483083337545395;53962.69448270435;0.8;3.4641016151377544;0.04054502987102003;2.3049075804088618e-05;230992.61265749688;288362792.4208848;6.830951894845301;0.1875,-0.046875,0.00390625,0.0625,0.01171875,0.0107421875,0.0,0.0,0.0;-0.011342966687148718;0.9488349258899689
Cluster_3;instance_34;100201,15732;0.42014340369927483;0.051799347895442174;0.9278609156608582;0.029604297439682806;99804.69742810381,15581.534724384926;0;27631275415.9133;12603739663.39905;0.6291154337906779;-1.1453413585183658;126753.4342706138;7.490949636328801e-05;0.9974353909492493;99849,15379;232549.77631158114;613982.3253013386;0.2653061224489796;0.8257756510303618;11.847633136094675,5.893491124260355,5.893491124260355,10.995562130177515;0.5438596491228069;0.4392922166590806,0.05164902941052774,0.0643781423325093,0.01087754602482165,0.00028587199828318256,0.0024717466441236662,-3.368362897061055e-05;0.0;0.9099823832511902;0.9800194501876831;0.9483267894157996;146300.65340218547;0.45614035087719296;9.391679466796358;0.021892425012809264;7.490949636328801e-05;645786.2093712752;101953832.82199153;14.92838827718412;0.22783909877105143,-0.1133363677742376,0.07216093901035812,0.21145311788802912,-0.05159346911075664,0.052049618372355305,0.0,0.0,0.0;0.47651718894603373;0.9376159310340881
Cluster_3;instance_35;99049,16629;3.1379061140518627;0.0;0.9049699306488037;0.0;99016.93404255318,16596.97165991903;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.9049699306488037;98953,16533;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9049699306488037;0.9049699306488037;0.9049699306488037;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.9049699306488037
Cluster_3;instance_36;99177,7914;1.8594999194381405;0.20315856941624325;0.9154447317123413;0.022904295712803432;99102.27507598784,7796.518218623482;0;3150934915.8497624;2908555306.938242;0.6358118994351541;-1.500000000000005;60890.380254623546;1.7286806853066463e-05;0.9668096303939819;99081,7690;81668.22140705679;140199.192836041;0.75;0.7492686492653552;1.138888888888889,-0.4444444444444444,-0.4444444444444444,1.138888888888889;0.07692307692307701;0.18981481481481483,0.0054869684499314125,0.002540263171264542,0.00010161052685058158,-5.162349583426383e-08,-7.526705692635671e-06,1.3234889800848443e-23;0.0;0.9154447317123413;0.9668096303939819;0.9346125324567159;51925.62697631149;0.9230769230769231;3.333333333333334;0.009100958983733441;1.7286806853066463e-05;168681.86028592312;451234369.6215697;5.242640687119285;0.09490740740740741,0.037037037037037035,-0.00712778110110649,0.09490740740740741,0.00712778110110649,0.0076356738683127584,0.0,0.0,0.0;0.6692050022021289;0.9215832352638245
Cluster_3;instance_37;99177,14578;1.1883194751439008;0.1406482403650915;0.9740249514579773;0.01031963513211365;99048.93693009118,14514.34008097166;0;4847592178.230404;3878073742.584323;0.5071184321692849;-1.495107101964539;70310.15486213115;2.3049075804088618e-05;0.9948877692222595;99081,14482;106410.43799545955;202509.94520761477;0.6666666666666666;0.8770580193070292;3.0,0.75,0.75,1.0;0.20000000000000004;0.25,0.0244140625,0.0054931640625,0.0006103515625,3.129243850708008e-07,2.6702880859375e-05,1.0728836059570312e-06;0.0;0.9678977131843567;0.9891035854816437;0.9815070927143097;53962.69448270435;0.8;3.4641016151377544;0.013951587107837733;2.3049075804088618e-05;230992.61265749688;288362792.4208848;6.830951894845301;0.1875,-0.046875,0.00390625,0.0625,0.01171875,0.0107421875,0.0,0.0,0.0;-0.023609518875559628;0.9816214442253113
Cluster_3;instance_38;98921,12400;3.1379061140518627;0.0;0.9508402943611145;0.0;98888.92249240121,12367.627530364372;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.9508402943611145;98825,12304;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9508402943611145;0.9508402943611145;0.9508402943611145;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.9508402943611145
Cluster_3;instance_39;98793,14066;3.1379061140518627;0.0;0.9013139009475708;0.0;98760.91094224923,14033.732793522267;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.9013139009475708;98697,13970;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9013139009475708;0.9013139009475708;0.9013139009475708;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.9013139009475708
Cluster_3;instance_40;98793,9196;3.1379061140518627;0.0;0.9358769059181213;0.0;98760.91094224923,9163.57894736842;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.9358769059181213;98697,9099;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9358769059181213;0.9358769059181213;0.9358769059181213;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.9358769059181213
Cluster_3;instance_41;98793,8298;3.1379061140518627;0.0;0.963687002658844;0.0;98760.91094224923,8266.445344129554;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.963687002658844;98697,8202;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.963687002658844;0.963687002658844;0.963687002658844;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.963687002658844
Cluster_3;instance_42;100329,17398;0.28577468884555907;0.1684800015084946;0.9159069061279297;0.026510373547935128;99521.22196739432,17385.361796098638;0;45809746084.27731;31994108376.320663;0.273493951243595;-1.1338243558859078;201950.5446466514;0.0001901548753837311;0.9954169988632202;99209,17302;438763.5838216759;1186118.4394732714;0.5892857142857143;0.9675788023517647;57.44742883379248,-6.097337006427913,-6.097337006427913,4.400596877869606;0.30158730158730157;0.46854564933077336,0.17003423179750582,0.007367900706696873,0.004801571563667174,2.832055448959468e-05,0.001951350487133163,-3.684790299438037e-06;0.0;0.9003360271453857;0.9607729911804199;0.9402745745398782;119999.18620119044;0.6984126984126984;7.703273135628783;0.03074356206710487;0.0001901548753837311;986281.2030015613;69347333.7788525;28.16615541441225;0.43520779419539757,0.046191947018393284,-0.005022166671193328,0.0333378551353758,0.003657048589644893,0.013215944017660922,0.0,0.0,0.0;0.32207241212818993;0.9361013174057007
